,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,PopDensity
18103,County,"Miami County, Indiana",25.144000000000002,74.643,58.641999999999996,41.229,57.27,42.111000000000004,44.058,18.218,45.525,19.21,50.855,23.221,51.07,15.329,63.221000000000004,13.158,55.032,15.017000000000001,68.904,30.171999999999997,54.858000000000004,44.055,65.37,33.97,39.365,60.193999999999996,83.111,16.299,78.72,20.102999999999998,19.452,80.199,43.895,44.16,68.301,31.719,38.22,31.892,56.588,19.031,47.19,40.945,39.145,34.031,47.309,52.815,32.035,56.111000000000004,48.628,39.744,51.544,33.007,58.925,27.034000000000002,60.105,26.84,44.528999999999996,55.472,51.843,8.111,"Miami, IN",377.36,True,35516.0,13482.0,741.0,2766.0,9975.0,94.11702353190587
18105,County,"Monroe County, Indiana",40.985,58.827,70.654,29.066999999999997,74.047,25.533,55.643,12.527999999999999,56.52,11.671,63.95,15.034,64.035,9.016,74.622,8.117,67.675,8.579,79.35,19.820999999999998,69.419,29.699,47.519,52.468,25.919,73.691,89.07799999999999,10.152000000000001,85.29700000000001,13.82,29.805999999999997,69.855,61.276,28.99,80.457,19.518,57.434,20.035999999999998,75.08,9.402999999999999,65.067,26.71,64.736,21.691999999999997,67.061,33.133,43.592,49.911,63.747,29.011,69.109,20.83,74.962,16.192,75.44800000000001,16.87,59.68899999999999,40.311,69.166,5.021,"Monroe, IN",411.32,True,148431.0,58454.0,3646.0,34216.0,20592.0,360.8650199358164
18107,County,"Montgomery County, Indiana",27.574,72.188,58.044,42.13,56.333999999999996,43.272,43.13399999999999,17.736,43.093,18.89,48.253,24.054000000000002,49.873000000000005,15.374,62.88399999999999,12.588,55.416000000000004,14.148,68.78399999999999,30.462,57.211999999999996,41.513000000000005,64.006,35.45,38.329,61.282,83.464,16.005,78.892,20.125999999999998,21.544,78.222,45.525,42.89,68.681,31.454,37.652,34.006,59.666000000000004,19.974,47.604,40.783,42.883,32.34,49.031000000000006,51.068000000000005,33.021,56.903999999999996,50.535,39.284,53.461000000000006,32.301,60.128,27.815,61.472,27.406999999999996,45.075,54.925,53.136,7.874,"Montgomery, IN",505.34,True,38338.0,15156.0,735.0,3362.0,11059.0,75.86575374995053
18109,County,"Morgan County, Indiana",27.771,71.975,57.45399999999999,42.536,56.238,43.29,42.565,18.599,45.052,18.633,49.368,23.537,50.288000000000004,15.695,62.872,12.802999999999999,54.926,14.73,69.53399999999999,29.726,56.201,42.0,61.331,38.071999999999996,36.562,62.608999999999995,82.59,16.642,78.845,19.883,21.174,78.653,48.078,40.037,67.835,32.132,39.618,31.936999999999998,60.611000000000004,19.396,48.318000000000005,39.309,45.676,31.122,50.025,50.023999999999994,32.004,56.873999999999995,49.636,39.291,53.498000000000005,31.642,60.784,26.081,61.56399999999999,26.066999999999997,44.556999999999995,55.443999999999996,52.937,8.147,"Morgan, IN",409.39,True,70489.0,31280.0,1566.0,6040.0,23674.0,172.1805613229439
18111,County,"Newton County, Indiana",27.105999999999998,72.619,59.841,40.167,57.552,41.942,43.49100000000001,17.25,42.975,18.625999999999998,48.581,22.891,50.361000000000004,14.614,63.443999999999996,12.444,55.806000000000004,13.825999999999999,69.306,29.76,57.258,41.523,65.164,34.123000000000005,39.126,60.355,83.306,16.142,78.658,20.347,20.645,79.086,44.123000000000005,43.983000000000004,68.881,31.243000000000002,37.423,33.07,59.868,18.866,47.696999999999996,40.688,41.358000000000004,31.881,49.262,50.825,33.391,55.903999999999996,50.773999999999994,38.183,53.208,31.372,60.035,26.881999999999998,61.652,26.25,45.435,54.565,53.48,7.66,"Newton, IN",403.53,True,13984.0,5795.0,314.0,1404.0,4077.0,34.65417688895497
18113,County,"Noble County, Indiana",27.866,71.863,59.651,40.324,58.548,40.909,43.063,18.018,42.941,18.741,49.133,23.62,50.559,15.238,62.63399999999999,13.012,54.75899999999999,14.324000000000002,68.819,30.294,57.027,41.583999999999996,63.345,36.013000000000005,38.115,61.306999999999995,82.98,16.399,79.093,19.771,20.641,79.036,46.483000000000004,41.895,68.71,31.279,38.592,31.55,58.916000000000004,19.658,47.726000000000006,40.316,42.71,32.07,49.623000000000005,50.486999999999995,33.4,55.263999999999996,50.516000000000005,38.219,54.3,30.549,61.067,25.936,62.376000000000005,25.546999999999997,44.92100000000001,55.08,54.368,7.772,"Noble, IN",417.61,True,47744.0,16890.0,788.0,3904.0,12198.0,114.32676420583797
18115,County,"Ohio County, Indiana",21.744,77.979,54.983000000000004,43.075,41.645,57.93,42.097,14.713,42.145,16.937,46.386,25.13,51.821999999999996,14.743,65.308,10.151,54.318999999999996,11.614,68.84,31.572,54.42100000000001,44.816,69.225,30.283,35.043,65.727,81.867,17.92,78.827,20.219,14.856,85.042,49.832,40.365,71.431,29.495,30.906999999999996,33.564,52.025,19.949,45.216,38.967,35.299,31.480999999999998,47.118,53.207,30.608,55.636,51.11,34.935,52.75,29.125,60.512,25.41,60.146,26.599,41.242,58.763000000000005,41.977,7.745,"Ohio, IN",87.47,True,5875.0,2921.0,117.0,686.0,2118.0,67.16588544643878
18117,County,"Orange County, Indiana",27.269000000000002,72.452,60.456,39.542,58.533,40.946,43.736999999999995,17.173,43.68899999999999,18.17,49.188,22.415,50.836999999999996,14.364,63.567,12.350999999999999,55.905,13.708,69.839,29.19,57.465,41.178000000000004,63.93899999999999,35.335,38.06,61.26,83.31,16.046,78.861,20.073,20.594,79.142,44.913999999999994,42.951,69.273,30.799,38.508,32.183,60.486000000000004,18.331,48.166000000000004,40.217,42.473,30.996,49.948,50.136,33.57,55.446000000000005,50.995,37.7,53.508,30.833000000000002,60.383,26.213,61.973,25.581999999999997,46.063,53.937,53.992,7.566,"Orange, IN",408.2,True,19646.0,8192.0,341.0,2048.0,5803.0,48.12836844683979
18119,County,"Owen County, Indiana",27.662,72.081,59.13399999999999,41.06,57.868,41.733999999999995,43.598,17.410999999999998,44.082,18.143,50.03,22.186999999999998,51.272,14.425999999999998,63.714,12.324000000000002,56.221000000000004,13.777000000000001,69.324,29.934,56.833999999999996,41.903,61.843999999999994,37.685,37.372,62.04600000000001,83.195,16.209,78.843,20.131,21.41,78.384,44.271,43.103,69.187,30.916,38.899,31.061999999999998,58.538000000000004,18.024,49.15,39.393,44.103,30.809,49.793,50.31,33.295,55.297,50.87,37.679,53.662,30.394000000000002,60.335,25.45,61.736000000000004,24.818,46.858000000000004,53.141999999999996,54.53,7.676,"Owen, IN",387.83,True,20799.0,8557.0,458.0,1946.0,6153.0,53.62916741871439
18121,County,"Parke County, Indiana",26.6,73.134,58.341,41.543,54.748999999999995,44.875,43.586999999999996,16.871,43.839,18.073,48.688,23.666999999999998,50.785,14.889000000000001,63.724,12.205,55.771,13.520999999999999,69.559,29.765,56.95,41.724,64.931,34.44,37.232,62.328,83.31700000000001,16.131,78.95,20.028,19.825,80.02,46.073,42.073,68.26,31.916999999999998,36.359,33.061,59.071999999999996,19.398,46.893,39.248000000000005,40.96,31.51,49.467,50.653999999999996,33.244,55.825,51.175,37.681,53.669,31.054000000000002,60.55,26.729,61.806999999999995,26.365,44.693000000000005,55.308,51.373999999999995,7.678,"Parke, IN",450.1,True,16937.0,6582.0,278.0,1441.0,4863.0,37.629415685403245
18123,County,"Perry County, Indiana",26.267,73.488,62.988,35.869,56.278999999999996,42.93,46.371,14.729000000000001,45.394,15.998,50.349,20.518,53.623999999999995,12.64,67.692,10.286,57.23,11.514000000000001,72.57,26.784000000000002,59.472,39.796,63.419,36.05,35.677,64.459,84.73899999999999,14.719000000000001,81.043,17.941,19.137,80.445,49.2,40.374,74.292,26.034000000000002,37.507,28.695999999999998,62.381,15.975999999999999,49.496,37.813,44.538999999999994,29.128,52.592,47.622,34.203,53.73,53.412,33.991,56.566,26.967,63.81100000000001,22.502,64.602,22.912,47.062,52.94,53.508,6.864,"Perry, IN",386.34,True,19169.0,8055.0,437.0,3062.0,4556.0,49.616917740850035
18125,County,"Pike County, Indiana",21.965999999999998,77.747,53.696999999999996,44.153,40.221,59.32,42.676,14.853,44.228,16.407,48.523,24.62,53.4,14.732000000000001,66.117,9.949,54.673,11.630999999999998,69.154,30.811999999999998,53.435,44.745,66.098,32.501,32.836,67.845,81.21,17.807000000000002,78.932,19.502,14.638,85.325,53.998999999999995,36.672,71.52600000000001,29.364,31.772,31.761,52.423,19.401,45.388999999999996,37.506,37.991,30.058000000000003,48.211999999999996,52.097,30.217,54.965,51.092,34.256,53.494,27.938000000000002,61.483000000000004,23.615,60.51,25.078000000000003,41.338,58.668,41.443999999999996,7.871,"Pike, IN",341.08,True,12389.0,5977.0,282.0,1297.0,4398.0,36.32285680778703
18127,County,"Porter County, Indiana",29.785,70.035,63.856,35.285,63.108999999999995,36.001999999999995,49.566,14.818,50.861999999999995,15.276,56.37,18.427,56.294,11.975,68.62100000000001,9.966000000000001,60.05,11.31,74.19800000000001,24.85,63.685,35.161,58.845,40.711999999999996,33.99,65.984,86.575,12.714,82.436,16.497,21.854,77.528,50.876999999999995,38.907,74.491,25.425,41.845,26.831999999999997,67.958,13.405999999999999,53.031000000000006,35.868,51.948,27.204,58.474,41.592,36.55,51.934,55.266999999999996,32.861999999999995,59.782,25.182,66.16199999999999,20.666,67.658,20.242,51.277,48.724,60.108999999999995,6.527,"Porter, IN",521.61,True,170389.0,77190.0,4682.0,33676.0,38832.0,326.6597649584939
18129,County,"Posey County, Indiana",24.726,75.086,56.803999999999995,42.31100000000001,50.864,48.318000000000005,43.101000000000006,17.176,42.306999999999995,19.297,46.961999999999996,24.857,49.04,15.390999999999998,63.26,11.970999999999998,54.136,14.044,68.671,30.814,57.156000000000006,42.09,68.203,31.323,39.900999999999996,60.36,82.973,16.759,79.65899999999999,19.409000000000002,18.799,80.671,43.412,46.339,67.85300000000001,32.242,32.611999999999995,35.213,56.843999999999994,20.93,45.492,42.331,37.899,34.906,46.393,53.85,30.255,58.13399999999999,48.074,40.3,51.778999999999996,32.427,58.903,27.767,60.295,27.381999999999998,42.248999999999995,57.753,49.926,8.081,"Posey, IN",419.45,True,25427.0,12467.0,542.0,3521.0,8404.0,60.619859339611395
18131,County,"Pulaski County, Indiana",27.893,71.82,60.545,39.582,58.494,41.163000000000004,43.821999999999996,16.706,43.49100000000001,17.965999999999998,49.49,22.433000000000003,51.303999999999995,14.14,64.32,12.075,56.781000000000006,13.259,69.884,29.256999999999998,57.702,41.097,64.435,34.898,37.913000000000004,61.568999999999996,83.689,15.757,78.959,20.102,21.273000000000003,78.551,45.226000000000006,42.696999999999996,69.58,30.609,38.249,32.437,60.855,18.224,48.658,39.701,42.693000000000005,30.951999999999998,50.07,50.021,34.068000000000005,55.801,51.905,37.545,54.176,30.815,61.06,26.377,62.751000000000005,25.559,46.18,53.82,54.175,7.454,"Pulaski, IN",434.57,True,12353.0,5459.0,278.0,1327.0,3854.0,28.425800216305774
18133,County,"Putnam County, Indiana",29.144000000000002,70.587,60.108999999999995,40.141,59.657,40.109,43.602,17.32,43.966,17.991,50.233999999999995,22.927,51.605,14.613,64.169,12.405999999999999,56.893,13.693,70.304,28.91,58.158,40.333,61.701,37.749,36.668,62.854,83.926,15.457,79.22800000000001,19.762999999999998,22.278000000000002,77.613,47.083999999999996,40.789,68.57600000000001,31.467,39.964,30.748,63.196999999999996,17.612000000000002,50.141999999999996,38.317,45.736999999999995,30.098000000000003,50.861999999999995,49.213,34.199,55.993,52.119,37.902,55.573,30.093000000000004,61.753,25.273000000000003,63.885,24.595,46.581,53.419,54.63,7.541,"Putnam, IN",482.58,True,37576.0,14715.0,722.0,3356.0,10637.0,77.8648099796925
18135,County,"Randolph County, Indiana",28.269000000000002,71.458,59.644,40.419000000000004,58.283,41.263999999999996,44.126000000000005,17.417,44.68899999999999,18.198,50.196000000000005,22.476,51.351000000000006,14.550999999999998,64.108,12.345,56.393,13.825999999999999,70.024,29.096,57.761,40.747,62.132,37.291,37.314,62.045,83.47,15.873,79.097,19.82,21.276,78.503,46.04,41.871,69.082,30.983,39.751,31.633000000000003,61.714,18.305999999999997,49.068999999999996,39.277,43.665,31.29,50.68,49.379,33.659,55.715,51.255,37.899,54.312,30.695,61.336000000000006,25.763,62.705,25.267,46.339,53.661,54.248000000000005,7.66,"Randolph, IN",453.23,True,24665.0,10458.0,495.0,2446.0,7517.0,54.420492906471324
18137,County,"Ripley County, Indiana",27.142,72.61399999999999,58.851000000000006,41.248999999999995,57.43899999999999,42.148,42.218,18.315,42.495,19.271,47.718,23.439,48.872,15.564,63.614,12.91,55.062,14.715,69.34,29.826999999999998,56.376000000000005,42.202,65.184,34.202,38.913000000000004,60.4,83.194,16.234,78.805,20.121,21.009,78.752,44.073,43.855,66.255,33.744,36.364000000000004,32.614000000000004,57.776,19.283,48.628,39.955999999999996,42.053999999999995,32.195,48.276,51.793,31.684,58.174,49.196000000000005,40.49,52.434,33.376,59.943000000000005,27.622,61.857,26.193,44.398,55.602,54.528999999999996,8.166,"Ripley, IN",447.91,True,28324.0,12810.0,533.0,2471.0,9806.0,63.23591792994128
18139,County,"Rush County, Indiana",25.081999999999997,74.668,58.14,41.656000000000006,54.821999999999996,44.5,42.278999999999996,18.285,41.641000000000005,20.024,47.34,24.079,48.544,15.737,61.941,13.200999999999999,53.729,15.046,68.36,30.715999999999998,55.696000000000005,43.162,66.10300000000001,33.361,41.313,58.263999999999996,82.581,16.952,78.17699999999999,20.798000000000002,18.930999999999997,80.65899999999999,41.196000000000005,47.131,67.02600000000001,33.001999999999995,36.135999999999996,34.494,58.298,20.367,45.808,42.623999999999995,38.415,34.421,47.242,52.8,31.325,56.379,47.753,39.841,50.833,32.717,57.946000000000005,27.955,59.355,27.666,43.778,56.222,52.1,8.241,"Rush, IN",408.62,True,16581.0,7214.0,397.0,1525.0,5292.0,40.57804316969311
18141,County,"St. Joseph County, Indiana",33.387,66.411,68.002,31.385,66.859,31.449,51.292,14.158,52.51,13.984000000000002,57.138000000000005,17.631,57.504,11.043,69.575,9.815,62.68899999999999,10.772,74.214,23.853,63.922,33.781,55.536,44.06,31.961,67.518,85.85,12.537,82.245,16.057000000000002,23.305999999999997,76.062,54.162,35.393,76.837,22.994,47.523999999999994,22.267,68.85300000000001,12.504000000000001,55.163999999999994,35.552,54.483999999999995,25.015,60.443999999999996,39.696,39.815,49.299,58.04600000000001,30.811,62.708,23.17,68.72,18.637999999999998,69.95100000000001,18.664,53.975,46.026,64.768,5.903,"St. Joseph, IN",460.97,True,271826.0,110060.0,5787.0,52252.0,52021.0,589.6826257674035
18143,County,"Scott County, Indiana",28.205,71.535,61.553999999999995,38.165,60.605,38.66,45.515,17.275,47.611000000000004,16.805,51.913999999999994,20.961,52.994,13.912,64.479,11.927,56.644,13.525,71.947,27.004,58.678000000000004,39.365,58.14,41.111999999999995,34.664,64.498,83.49700000000001,15.503,80.119,18.455,21.119,78.579,49.533,38.313,70.888,28.945,42.735,28.599,63.031000000000006,17.05,50.898999999999994,37.505,47.703,28.896,53.145,46.923,33.658,54.55,51.498000000000005,36.678000000000004,55.457,29.049,62.646,23.455,63.548,23.525,47.619,52.381,55.95,7.379,"Scott, IN",192.73,True,23873.0,9101.0,385.0,2642.0,6074.0,123.86758677943237
18145,County,"Shelby County, Indiana",26.723000000000003,73.042,59.048,40.762,57.071999999999996,42.298,43.503,18.019000000000002,43.345,19.303,47.176,23.898000000000003,49.665,15.147,62.648,12.702,54.817,14.615,69.49,29.585,57.053999999999995,41.751999999999995,65.73,33.639,39.667,59.854,82.837,16.675,79.077,19.883,20.336,79.244,43.318000000000005,45.111999999999995,68.792,31.311999999999998,36.556,33.855,61.174,19.065,47.394,41.373999999999995,41.285,33.086999999999996,48.97,51.095,32.516,56.403999999999996,49.369,39.425,52.678999999999995,32.161,60.177,26.474,61.464,26.256999999999998,44.928999999999995,55.071999999999996,52.653,7.978,"Shelby, IN",413.11,True,44729.0,17994.0,1029.0,4247.0,12718.0,108.27382537338723
18147,County,"Spencer County, Indiana",22.061999999999998,77.678,56.04600000000001,41.678000000000004,43.645,55.768,43.277,13.982999999999999,44.626000000000005,15.67,47.086000000000006,23.413,53.226000000000006,13.784,67.345,9.419,55.989,10.879000000000001,70.291,30.133000000000003,55.68600000000001,43.494,66.366,33.187,32.736,68.189,82.65299999999999,16.96,80.14,18.749000000000002,14.877,84.98100000000001,53.235,37.472,73.92699999999999,26.943,32.133,30.345,53.547,19.122,46.513000000000005,37.814,38.141999999999996,30.119,48.784,51.608000000000004,30.910999999999998,55.108000000000004,52.316,33.566,55.086999999999996,26.875,63.052,22.794,62.276,24.346999999999998,42.051,57.955,43.119,7.382000000000001,"Spencer, IN",401.23,True,20277.0,9979.0,546.0,2861.0,6572.0,50.53709842235127
18149,County,"Starke County, Indiana",27.643,72.077,60.685,39.22,59.27,40.118,43.835,17.185,43.508,18.246,48.733999999999995,22.866999999999997,50.574,14.565999999999999,64.06,12.288,55.683,13.715,70.199,28.761999999999997,58.246,40.351,63.923,35.353,38.387,60.993,83.609,15.728,79.2,19.698,20.634,79.071,44.79600000000001,43.275,69.39399999999999,30.648000000000003,38.116,31.663,59.93600000000001,18.954,48.008,39.882,42.123000000000005,31.175,49.938,50.165,33.425,55.699,50.74,38.123000000000005,53.409,31.252,60.13,26.744,61.69,26.246,45.898,54.102,54.298,7.561,"Starke, IN",312.31,True,22995.0,9226.0,370.0,2489.0,6367.0,73.62876628990426
18151,County,"Steuben County, Indiana",31.32,68.411,60.19,39.959,60.912,38.806,44.948,17.516,46.931999999999995,17.239,51.299,21.993000000000002,52.629,14.307,65.21300000000001,12.0,57.791000000000004,13.285,71.14399999999999,28.166999999999998,58.618,39.794000000000004,58.36,41.221000000000004,34.041,65.469,83.238,16.087,79.446,19.508,23.695,76.184,51.108999999999995,37.181,69.95,30.104,42.263999999999996,29.706999999999997,62.756,17.488,50.934,36.134,49.339,28.666,53.589,46.479,34.159,55.542,52.693000000000005,37.083,56.397,29.541999999999998,63.037,24.447,63.99100000000001,24.228,48.156000000000006,51.843999999999994,57.031000000000006,7.443,"Steuben, IN",322.48,True,34594.0,14566.0,689.0,3744.0,10133.0,107.27486975936492
18153,County,"Sullivan County, Indiana",21.338,78.393,54.566,43.137,40.972,58.394,43.349,14.72,45.114,15.972999999999999,47.816,24.357,53.181000000000004,14.594000000000001,65.59,9.937000000000001,54.099,11.655999999999999,69.943,30.462,54.596000000000004,44.07899999999999,65.726,33.683,32.792,67.899,81.459,18.054000000000002,79.348,19.343,14.213,85.68299999999999,53.81100000000001,36.65,72.289,28.486,33.067,30.729,52.794,19.268,46.431999999999995,37.135999999999996,37.984,30.039,48.685,51.637,30.351,54.69,51.132,34.084,53.928999999999995,27.783,61.872,23.381999999999998,60.735,25.184,41.496,58.511,41.758,7.726,"Sullivan, IN",454.04,True,20669.0,8559.0,308.0,2113.0,6138.0,45.522420932076464
18155,County,"Switzerland County, Indiana",23.045,76.641,56.873999999999995,40.968999999999994,44.528999999999996,55.049,44.457,13.922,47.516999999999996,14.290999999999999,50.801,22.430999999999997,56.385,13.297,67.325,9.238,56.333999999999996,10.581,71.612,28.776999999999997,55.437,42.924,61.437,37.96,28.913,71.508,81.87899999999999,17.374000000000002,79.896,18.715999999999998,15.079,84.99799999999999,58.341,31.726999999999997,74.458,26.361,37.33,27.531999999999996,55.75899999999999,17.053,49.961999999999996,33.666,42.443000000000005,26.203000000000003,52.433,47.868,32.455,52.799,54.303999999999995,31.269000000000002,56.663999999999994,25.389,64.654,21.081999999999997,63.636,22.410999999999998,44.457,55.55,43.503,7.136,"Switzerland, IN",223.52,True,10751.0,3699.0,211.0,930.0,2558.0,48.098604151753754
